2998,1
1878,1
1031,1
2618,1
2244,1
1211,1
1501,1
2837,1
703,1
405,1
1563,1
1824,1
925,1
2013,1
1557,1
1709,1
2276,1
1700,1
1405,1
2723,1
108,1
2085,1
1466,1
2648,1
2689,1
2811,1
920,1
433,1
1694,1
2521,1
3021,1
2708,1
1301,1
1776,1
381,1
1777,1
2408,1
238,1
2395,1
1322,1
744,1
11,1
1495,1
2367,1
2230,1
2033,1
528,1
1481,1
186,1
869,1
2675,1
1930,1
2559,2
2268,2
1015,2
1950,2
1014,2
1410,2
234,2
517,2
2790,2
1317,2
747,2
2287,2
1875,2
858,2
587,2
2955,2
745,2
1701,2
1425,2
2697,2
1550,2
2029,2
371,2
2135,2
1434,2
1044,2
1160,2
2882,2
147,2
1076,2
3006,2
1039,2
1570,2
2076,2
750,2
1788,2
1448,2
1095,2
845,2
944,2
993,2
1059,2
2009,2
967,2
1457,2
1189,2
627,2
1581,2
2515,2
908,2
1969,2
1230,2
166,2
810,2
34,2
622,2
1464,2
1887,2
1260,2
1517,2
2788,2
361,2
2942,2
1618,2
672,2
1084,2
4,2
2769,2
1308,2
2674,2
2186,2
1338,2
1202,2
2801,2
2078,2
2024,2
1149,2
2590,2
2340,2
2314,2
1436,2
1752,2
669,2
1218,2
808,2
2137,2
730,2
2551,2
1630,2
287,2
511,2
572,2
2148,2
466,2
682,2
70,2
2830,2
1623,2
879,2
2007,2
2916,2
1546,2
2290,2
2866,2
2568,2
28,2
2633,2
598,2
1987,2
557,2
1687,2
2224,2
2203,2
373,2
1352,2
2650,2
345,2
2424,2
1382,2
1769,2
1685,2
1684,2
226,2
1985,2
495,2
1903,2
2752,2
2064,2
1800,2
2619,2
574,2
89,2
1999,2
1532,2
1816,2
678,2
2327,2
1597,2
1264,2
2032,2
1797,2
2800,2
613,2
111,2
1279,2
2299,2
578,2
72,2
1931,2
2702,2
322,3
201,3
1516,3
2190,3
3001,3
2167,3
324,3
684,3
202,3
1673,3
1578,3
702,3
129,3
2537,3
2601,3
250,3
1796,3
595,3
486,3
534,3
1096,3
2499,3
907,3
599,3
927,3
2426,3
2578,3
1900,3
2119,3
1859,3
1072,3
1961,3
748,3
2653,3
2248,3
2389,3
1575,3
1088,3
2967,3
650,3
321,3
2838,3
2419,3
733,3
262,3
2875,3
3024,3
1928,3
2684,3
594,4
1866,4
259,4
191,4
1648,4
1334,4
437,4
1400,4
2376,4
2485,4
444,4
1831,4
1833,4
2615,4
823,4
1383,4
2496,4
2391,4
929,4
2082,4
1012,4
987,4
2498,4
1227,4
1899,4
2152,4
2437,4
2694,4
1071,4
2751,4
2495,4
2159,4
2763,4
2570,4
891,4
1728,4
2888,4
2739,4
1662,4
1385,4
2182,4
2587,4
1994,4
2018,4
275,4
934,4
132,4
1730,4
2132,4
2093,4
2686,4
1474,4
527,4
44,4
2635,4
2755,4
236,4
1274,4
2655,4
1545,4
1415,4
1964,4
2359,4
1311,4
2109,4
1600,4
2228,4
2087,4
2832,4
2000,4
979,4
508,4
21,4
2643,4
933,4
402,4
698,4
2267,4
1117,4
2839,4
2849,4
1586,4
2541,4
1010,4
206,4
666,4
2982,4
1598,4
400,4
71,4
2918,4
334,4
1898,4
247,4
1675,4
2586,4
1424,4
2404,4
947,4
43,4
765,4
1844,4
431,4
754,4
1731,4
1269,4
1054,4
1789,4
917,4
1548,4
441,4
180,4
1587,4
1231,4
401,4
2621,4
1196,4
2984,4
1224,4
1674,4
728,4
821,4
208,4
2904,4
2988,4
490,4
746,4
2396,4
270,4
2243,4
439,4
502,4
1567,4
187,4
1568,4
1616,4
164,4
63,4
2761,4
39,4
2777,4
386,4
1551,4
2828,4
2860,4
1867,4
57,4
2274,4
887,4
1956,4
286,4
1414,4
856,4
451,4
2945,4
2944,4
1918,4
1036,4
1321,4
1270,4
1162,4
192,4
1292,4
1438,4
24,4
1369,4
435,4
2762,4
1544,4
27,4
2041,4
789,4
462,4
1793,4
2754,4
533,4
2432,4
98,4
2010,4
2038,4
553,4
800,4
779,4
2372,4
66,4
1745,4
2991,4
1293,4
639,4
1703,4
231,4
1210,4
2494,4
1514,4
881,4
1970,4
92,4
816,4
1848,4
826,4
487,4
1989,4
124,4
1485,4
1092,4
2604,4
2035,4
1467,4
183,4
38,4
807,4
154,4
2252,4
2670,4
2162,4
839,4
1444,4
2446,4
2538,4
2482,4
2115,4
2414,4
2768,4
1240,4
2979,4
1360,4
1734,4
2181,4
1635,4
1561,4
712,4
2700,4
1986,4
974,4
2881,4
833,4
1863,4
2903,4
1083,4
2847,4
2351,4
901,4
3009,4
1605,4
2663,4
2403,4
2136,4
2511,4
2226,4
2757,4
1973,4
471,4
2255,4
2311,4
1802,4
1754,4
1165,4
1285,4
2245,4
2709,4
1525,4
1615,4
1290,4
788,4
2429,4
261,4
1233,4
667,4
127,4
2040,4
1826,4
1529,4
203,4
1479,4
2423,4
1907,4
2048,4
1582,4
2459,4
778,4
2976,4
55,4
2528,4
224,4
266,4
2812,4
52,4
2193,4
2145,4
2249,4
2956,4
416,4
136,4
2303,4
